Cybershoke Bonuses,"surf_globalchaos B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_golden_fix B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_greece B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_guitar_hi B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_happyhands_test B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_hat B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_hearth_fix B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_hellscape B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_hotrod B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_hotwheels B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_illusion B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_inspire B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_in_space_go B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_ivory B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_journeys_final B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_juturna B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_katyna_a B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_kloakk B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_klue B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_korn B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_krow10 B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_leesriize B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_lessons B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_lockdown B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_lovhon B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_lullaby_redone_njv B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_mate B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_me B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_meme B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_minesport B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_nebula B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_nibiru B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_not_on B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_not_so_disaster B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_not_so_sinister B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_nova B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_ny_platinum B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_oasis B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_orthodox_fix B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_outside B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_paddy B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_palm B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_premium B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_psycho_njv B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_rainbow B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_ripper B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_rocco_v2 B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_salvador B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_sandtrap B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_sandtrap2 B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_saturday_fix B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_scorch_go B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_sideflick_sng B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_skipalot B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_something_v1 B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_sora B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_squirrelsonvacation B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_stonks B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_sup B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_surprise B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_torrent_njv_fix B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_tuscany B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_twilight B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_vitun_rotta B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_volvic B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_wood B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_yasukuni B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_zbig_rc2 B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_zealand B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_zor B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_dojo_ B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_kz_protraining_smooth B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_pari_skill B1 
Map Tier 2",T1-T4,Unit
Cybershoke Bonuses,"surf_6 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_adtr_njv B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_adventure_final B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_anything B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_banger B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_bbb B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_bumpybusride B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_constrictor_remix B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_cosmo_go B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_cyka_ksf B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_delarium B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_deprecation B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_dusk B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_ephemeral B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_epic B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_eunoia B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_exurbia2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_friday B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_froots_ksf B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_fuckyall B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_glorious B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_grotto B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_gudrun B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_happyhands2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_happyhands4 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_happyhands5 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_huh B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_iceworld B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_jaqen B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_jaqen2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_kimetrik B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_kismet B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_kitsune2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_liberation B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_like_this B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_loentra_easy B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_low_production B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_lush B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_midsommar B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_minigolf B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_miracle B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_misty_ B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_mwag_reloaded B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_network_2008_final B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_noble B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_not_so_whynot B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_ofsfice B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_pads B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_pagoda B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_palikka_fix B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_papertown B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_proximity_final B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_psychedelia B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_quickie B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_sandstorm2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_scientist B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_seaside B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_second_ksf B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_sequoia B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_serenity B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_sorf B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_spectre B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_static B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_stonework2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_subway B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_sylvan B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_tempest B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_tempest2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_tentacion B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_vale2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_voteforthisone B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_wank B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_wasteland2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_wasteland_fix B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_wicked B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_wizard B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_yellow B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_zoomboys_csgo B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_bigbell B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_nibiru2 B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_njv B1 
Map Tier 3",T1-T4,Unit
Cybershoke Bonuses,"surf_airflow B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_angst_go B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_artifex B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_atlantis B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_axil B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_axiom B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_beneath B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_beyer B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_bluewinter_final B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_bonk B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_cannonball B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_cement B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_chasm_go B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_chateau_fix B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_christmas2_fix B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_commune_too_beta5 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_consistenza_diversa B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_desolate B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_drifting B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_efficacy B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_endeavor B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_eryr B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_explorer B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_exxe B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_fabas B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_fuckyou B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_fungus B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_gekar B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_glass5 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_hektik B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_illumination2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_infrared B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_intense B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_ixtab B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_koa B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_lax B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_lepidus B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_lowestbidder B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_memories B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_monotony B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_mudkip_fix B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_nemesis B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_neoplasma_ksf B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_nocturn B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_numbers2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_oddworld B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_oompa2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_outra B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_pancake B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_polygon B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_proliferation B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_quarantine B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_quirky B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_rands B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_resource B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_rez2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_roman B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_rst B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_rubiks_cube B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_runewords2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_runewords2_lod B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_rustic_v2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_secluded B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_serenity2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_sexplizooimed B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_shoria B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_sippysip B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_skyfall_final B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_sluice2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_stickybutt_alpha B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_sunday B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_swagtoast B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_synada B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_techsune B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_thefloorislava B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_theme B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_theunexpected B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_trapped2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_trihard_go B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_whoknows B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_whoknows2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_whoknows3 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_zbig2 B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_barbies_malibu_adventure B1 
Map Tier 4",T1-T4,Unit
Cybershoke Bonuses,"surf_anoname B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_antimatter2 B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_aphelion B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_brutalist B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_castlewalls B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_crush B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_damn B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_death_of_a_martian B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_delta B1 
Map Tier 5",T1-T4,Unit
Cybershoke Bonuses,"surf_dova B1 
Map Tier 5",T1-T4,Unit
